person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,default_label,loan_id,rate_was_missing,int_rate_filling,income_band,age_band,person_emp_length_band,loan_to_income_band
36,33000,RENT,2,PERSONAL,B,4000,,1,0.12,No,17,Default,29647,1,10.99,2. 30k-50k,4. 35-39,3. 1-2 yrs,2. 10-20%
43,39996,RENT,1,PERSONAL,B,4000,10.99,0,0.1,No,11,Non Default,29648,0,10.99,2. 30k-50k,5. 40-45,3. 1-2 yrs,1. 0-10%
39,33996,RENT,6,MEDICAL,D,4000,,1,0.12,No,13,Default,29649,1,15.31,2. 30k-50k,4. 35-39,5. 6-9 yrs,2. 10-20%
38,40000,RENT,5,MEDICAL,B,4000,11.49,0,0.1,No,12,Non Default,29650,0,11.49,2. 30k-50k,4. 35-39,4. 3-5yrs,1. 0-10%
47,39000,MORTGAGE,5,EDUCATION,A,5600,8.59,0,0.14,No,11,Non Default,29651,0,8.59,2. 30k-50k,6. 45+,4. 3-5yrs,2. 10-20%
37,35000,RENT,5,MEDICAL,A,4000,9.32,1,0.11,No,16,Default,29652,0,9.32,2. 30k-50k,4. 35-39,4. 3-5yrs,2. 10-20%
46,33099,MORTGAGE,2,MEDICAL,E,12000,,1,0.36,No,14,Default,29653,1,16.82,2. 30k-50k,6. 45+,3. 1-2 yrs,4. 30-40%
41,42000,RENT,0,VENTURE,C,4000,13.43,0,0.1,No,14,Non Default,29654,0,13.43,2. 30k-50k,5. 40-45,2. Under 1 yrs,1. 0-10%
37,39480,OWN,4,VENTURE,A,8000,8.49,0,0.2,No,13,Non Default,29655,0,8.49,2. 30k-50k,4. 35-39,4. 3-5yrs,2. 10-20%
41,43000,RENT,2,MEDICAL,C,4000,13.23,0,0.09,No,16,Non Default,29656,0,13.23,2. 30k-50k,5. 40-45,3. 1-2 yrs,1. 0-10%
36,43000,RENT,6,DEBT CONSOLIDATION,C,4000,13.92,0,0.09,Yes,14,Non Default,29657,0,13.92,2. 30k-50k,4. 35-39,5. 6-9 yrs,1. 0-10%
40,39500,OWN,0,PERSONAL,A,10000,7.29,0,0.25,No,11,Non Default,29658,0,7.29,2. 30k-50k,5. 40-45,2. Under 1 yrs,3. 20-30%
36,39520,OWN,14,VENTURE,A,5000,5.79,0,0.13,No,16,Non Default,29659,0,5.79,2. 30k-50k,4. 35-39,6. 10+,2. 10-20%
37,49000,RENT,0,MEDICAL,B,4000,9.25,0,0.08,No,13,Non Default,29660,0,9.25,2. 30k-50k,4. 35-39,2. Under 1 yrs,1. 0-10%
37,39600,MORTGAGE,17,HOME IMPROVEMENT,A,6000,,0,0.15,No,17,Non Default,29661,1,7.49,2. 30k-50k,4. 35-39,6. 10+,2. 10-20%
37,39700,MORTGAGE,4,HOME IMPROVEMENT,C,15000,13.23,0,0.38,Yes,11,Non Default,29662,0,13.23,2. 30k-50k,4. 35-39,4. 3-5yrs,4. 30-40%
38,50000,RENT,5,VENTURE,A,4000,7.88,0,0.08,No,12,Non Default,29663,0,7.88,3. 50k-75k,4. 35-39,4. 3-5yrs,1. 0-10%
48,50004,RENT,8,EDUCATION,A,4000,7.68,0,0.08,No,11,Non Default,29664,0,7.68,3. 50k-75k,6. 45+,5. 6-9 yrs,1. 0-10%
37,39960,OWN,21,PERSONAL,A,5600,6.54,0,0.14,No,16,Non Default,29665,0,6.54,2. 30k-50k,4. 35-39,6. 10+,2. 10-20%
38,45000,RENT,1,EDUCATION,B,4000,11.49,1,0.09,No,15,Default,29666,0,11.49,2. 30k-50k,4. 35-39,3. 1-2 yrs,1. 0-10%
40,51000,RENT,1,MEDICAL,B,4000,11.12,0,0.08,No,14,Non Default,29667,0,11.12,3. 50k-75k,5. 40-45,3. 1-2 yrs,1. 0-10%
42,39996,MORTGAGE,2,HOME IMPROVEMENT,A,2500,5.42,0,0.06,No,12,Non Default,29668,0,5.42,2. 30k-50k,5. 40-45,3. 1-2 yrs,1. 0-10%
45,55000,RENT,1,PERSONAL,A,4000,6.03,0,0.07,No,12,Non Default,29669,0,6.03,3. 50k-75k,6. 45+,3. 1-2 yrs,1. 0-10%
41,39996,MORTGAGE,8,VENTURE,D,1200,15.21,0,0.03,No,16,Non Default,29670,0,15.21,2. 30k-50k,5. 40-45,5. 6-9 yrs,1. 0-10%
37,61260,RENT,6,VENTURE,C,4000,14.82,0,0.07,Yes,12,Non Default,29671,0,14.82,3. 50k-75k,4. 35-39,5. 6-9 yrs,1. 0-10%
37,63000,RENT,0,HOME IMPROVEMENT,B,4000,,0,0.06,No,13,Non Default,29672,1,10.99,3. 50k-75k,4. 35-39,2. Under 1 yrs,1. 0-10%
36,73000,RENT,3,PERSONAL,B,4000,11.12,0,0.05,No,16,Non Default,29673,0,11.12,3. 50k-75k,4. 35-39,4. 3-5yrs,1. 0-10%
38,74000,RENT,21,DEBT CONSOLIDATION,B,4000,11.26,0,0.05,No,14,Non Default,29674,0,11.26,3. 50k-75k,4. 35-39,6. 10+,1. 0-10%
37,40000,MORTGAGE,13,VENTURE,A,17500,7.9,0,0.44,No,12,Non Default,29675,0,7.9,2. 30k-50k,4. 35-39,6. 10+,4. 30-40%
41,75000,RENT,15,PERSONAL,D,4000,16.29,0,0.05,Yes,12,Non Default,29676,0,16.29,4. 75k-100k,5. 40-45,6. 10+,1. 0-10%
49,86400,RENT,0,MEDICAL,C,4000,,0,0.05,No,17,Non Default,29677,1,13.48,4. 75k-100k,6. 45+,2. Under 1 yrs,1. 0-10%
36,76000,RENT,2,DEBT CONSOLIDATION,E,4000,17.39,1,0.05,No,13,Default,29678,0,17.39,4. 75k-100k,4. 35-39,3. 1-2 yrs,1. 0-10%
44,40000,MORTGAGE,8,VENTURE,A,8000,6.62,0,0.2,No,13,Non Default,29679,0,6.62,2. 30k-50k,5. 40-45,5. 6-9 yrs,2. 10-20%
40,28800,RENT,3,PERSONAL,C,4200,14.72,1,0.15,Yes,16,Default,29680,0,14.72,1. Under 30,5. 40-45,4. 3-5yrs,2. 10-20%
39,40000,OWN,4,HOME IMPROVEMENT,A,15000,5.42,0,0.38,No,13,Non Default,29681,0,5.42,2. 30k-50k,4. 35-39,4. 3-5yrs,4. 30-40%
46,50000,RENT,0,MEDICAL,B,4350,10.99,0,0.09,No,15,Non Default,29682,0,10.99,3. 50k-75k,6. 45+,2. Under 1 yrs,1. 0-10%
38,40000,OWN,6,MEDICAL,A,9000,7.49,0,0.23,No,16,Non Default,29683,0,7.49,2. 30k-50k,4. 35-39,5. 6-9 yrs,3. 20-30%
38,34000,MORTGAGE,14,VENTURE,D,8000,15.62,1,0.24,No,11,Default,29684,0,15.62,2. 30k-50k,4. 35-39,6. 10+,3. 20-30%
36,40000,OWN,4,VENTURE,B,14000,10.99,0,0.35,No,16,Non Default,29685,0,10.99,2. 30k-50k,4. 35-39,4. 3-5yrs,4. 30-40%
37,40000,MORTGAGE,2,MEDICAL,B,16000,10.99,0,0.4,No,15,Non Default,29686,0,10.99,2. 30k-50k,4. 35-39,3. 1-2 yrs,4. 30-40%
36,20004,RENT,1,VENTURE,B,4375,10.74,0,0.22,No,17,Non Default,29687,0,10.74,1. Under 30,4. 35-39,3. 1-2 yrs,3. 20-30%
38,24000,RENT,0,HOME IMPROVEMENT,D,4400,14.09,1,0.18,No,14,Default,29688,0,14.09,1. Under 30,4. 35-39,2. Under 1 yrs,2. 10-20%
37,53976,RENT,,VENTURE,D,4400,15.62,1,0.08,Yes,11,Default,29689,0,15.62,3. 50k-75k,4. 35-39,1. Unknown,1. 0-10%
36,40000,MORTGAGE,16,EDUCATION,D,4000,18.07,0,0.1,Yes,14,Non Default,29690,0,18.07,2. 30k-50k,4. 35-39,6. 10+,1. 0-10%
36,40000,MORTGAGE,2,EDUCATION,A,6000,,0,0.15,No,15,Non Default,29691,1,7.49,2. 30k-50k,4. 35-39,3. 1-2 yrs,2. 10-20%
36,40000,MORTGAGE,8,EDUCATION,A,6000,8.49,0,0.15,No,17,Non Default,29692,0,8.49,2. 30k-50k,4. 35-39,5. 6-9 yrs,2. 10-20%
37,40000,OWN,16,HOME IMPROVEMENT,B,5000,,0,0.13,No,12,Non Default,29693,1,10.99,2. 30k-50k,4. 35-39,6. 10+,2. 10-20%
38,40000,MORTGAGE,5,MEDICAL,A,10000,5.99,0,0.25,No,17,Non Default,29694,0,5.99,2. 30k-50k,4. 35-39,4. 3-5yrs,3. 20-30%
39,40000,OWN,4,VENTURE,B,1000,10.37,0,0.03,No,16,Non Default,29695,0,10.37,2. 30k-50k,4. 35-39,4. 3-5yrs,1. 0-10%
45,32000,RENT,4,PERSONAL,A,4500,7.51,0,0.14,No,12,Non Default,29696,0,7.51,2. 30k-50k,6. 45+,4. 3-5yrs,2. 10-20%
46,35004,RENT,0,PERSONAL,C,4500,12.68,0,0.13,No,13,Non Default,29697,0,12.68,2. 30k-50k,6. 45+,2. Under 1 yrs,2. 10-20%
46,40000,MORTGAGE,8,EDUCATION,A,12000,6.91,0,0.3,No,11,Non Default,29698,0,6.91,2. 30k-50k,6. 45+,5. 6-9 yrs,3. 20-30%
44,35000,RENT,3,DEBT CONSOLIDATION,D,4500,14.59,1,0.13,Yes,11,Default,29699,0,14.59,2. 30k-50k,5. 40-45,4. 3-5yrs,2. 10-20%
38,42000,RENT,2,MEDICAL,A,4500,6.62,0,0.11,No,11,Non Default,29700,0,6.62,2. 30k-50k,4. 35-39,3. 1-2 yrs,2. 10-20%
41,40000,MORTGAGE,5,MEDICAL,B,1500,10.36,0,0.04,No,16,Non Default,29701,0,10.36,2. 30k-50k,5. 40-45,4. 3-5yrs,1. 0-10%
37,45600,RENT,2,DEBT CONSOLIDATION,B,4500,11.86,0,0.1,No,16,Non Default,29702,0,11.86,2. 30k-50k,4. 35-39,3. 1-2 yrs,1. 0-10%
43,50000,RENT,0,PERSONAL,B,4500,10.74,0,0.09,No,16,Non Default,29703,0,10.74,3. 50k-75k,5. 40-45,2. Under 1 yrs,1. 0-10%
36,40000,OWN,2,PERSONAL,A,5000,7.88,0,0.13,No,12,Non Default,29704,0,7.88,2. 30k-50k,4. 35-39,3. 1-2 yrs,2. 10-20%
39,52000,RENT,2,VENTURE,B,4500,11.99,0,0.09,No,11,Non Default,29705,0,11.99,3. 50k-75k,4. 35-39,3. 1-2 yrs,1. 0-10%
40,53000,RENT,4,MEDICAL,A,4500,6.03,0,0.08,No,16,Non Default,29706,0,6.03,3. 50k-75k,5. 40-45,4. 3-5yrs,1. 0-10%
38,65000,RENT,4,HOME IMPROVEMENT,C,4500,13.43,0,0.07,No,12,Non Default,29707,0,13.43,3. 50k-75k,4. 35-39,4. 3-5yrs,1. 0-10%
43,67000,RENT,0,MEDICAL,A,4500,5.42,0,0.07,No,13,Non Default,29708,0,5.42,3. 50k-75k,5. 40-45,2. Under 1 yrs,1. 0-10%
39,84998,RENT,5,PERSONAL,B,4500,10.99,0,0.05,No,14,Non Default,29709,0,10.99,4. 75k-100k,4. 35-39,4. 3-5yrs,1. 0-10%
39,110000,RENT,5,HOME IMPROVEMENT,C,4500,13.49,0,0.04,No,11,Non Default,29710,0,13.49,5. 100k-150k,4. 35-39,4. 3-5yrs,1. 0-10%
50,35880,RENT,0,MEDICAL,C,4600,12.23,0,0.13,Yes,13,Non Default,29711,0,12.23,2. 30k-50k,6. 45+,2. Under 1 yrs,2. 10-20%
38,42000,RENT,0,DEBT CONSOLIDATION,B,4600,,0,0.11,No,16,Non Default,29712,1,10.99,2. 30k-50k,4. 35-39,2. Under 1 yrs,2. 10-20%
41,45840,RENT,5,PERSONAL,B,4600,10.99,0,0.1,No,16,Non Default,29713,0,10.99,2. 30k-50k,5. 40-45,4. 3-5yrs,1. 0-10%
50,40000,OWN,4,HOME IMPROVEMENT,A,8000,7.88,0,0.2,No,14,Non Default,29714,0,7.88,2. 30k-50k,6. 45+,4. 3-5yrs,2. 10-20%
47,40000,MORTGAGE,0,PERSONAL,A,6000,7.74,0,0.15,No,11,Non Default,29715,0,7.74,2. 30k-50k,6. 45+,2. Under 1 yrs,2. 10-20%
43,40000,MORTGAGE,3,MEDICAL,B,18000,11.83,0,0.45,No,15,Non Default,29716,0,11.83,2. 30k-50k,5. 40-45,4. 3-5yrs,4. 30-40%
38,47004,RENT,2,MEDICAL,C,4775,,0,0.1,No,13,Non Default,29717,1,13.48,2. 30k-50k,4. 35-39,3. 1-2 yrs,1. 0-10%
36,14004,RENT,0,MEDICAL,D,4800,15.28,1,0.34,No,15,Default,29718,0,15.28,1. Under 30,4. 35-39,2. Under 1 yrs,4. 30-40%
38,40000,MORTGAGE,4,PERSONAL,B,4000,12.21,0,0.1,No,13,Non Default,29719,0,12.21,2. 30k-50k,4. 35-39,4. 3-5yrs,1. 0-10%
39,24000,RENT,0,DEBT CONSOLIDATION,A,4800,7.49,0,0.2,No,16,Non Default,29720,0,7.49,1. Under 30,4. 35-39,2. Under 1 yrs,2. 10-20%
37,30960,RENT,5,VENTURE,B,4800,11.49,0,0.16,No,16,Non Default,29721,0,11.49,2. 30k-50k,4. 35-39,4. 3-5yrs,2. 10-20%
36,40000,OWN,0,PERSONAL,A,5000,8,0,0.13,No,16,Non Default,29722,0,8,2. 30k-50k,4. 35-39,2. Under 1 yrs,2. 10-20%
38,33600,RENT,0,VENTURE,A,4800,8.49,0,0.14,No,11,Non Default,29723,0,8.49,2. 30k-50k,4. 35-39,2. Under 1 yrs,2. 10-20%
40,40008,OWN,20,PERSONAL,B,12000,11.71,0,0.3,No,15,Non Default,29724,0,11.71,2. 30k-50k,5. 40-45,6. 10+,3. 20-30%
38,40246,MORTGAGE,7,HOME IMPROVEMENT,A,12000,8.9,0,0.3,No,15,Non Default,29725,0,8.9,2. 30k-50k,4. 35-39,5. 6-9 yrs,3. 20-30%
37,36000,RENT,2,PERSONAL,B,4800,10.75,0,0.13,No,14,Non Default,29726,0,10.75,2. 30k-50k,4. 35-39,3. 1-2 yrs,2. 10-20%
38,40320,MORTGAGE,4,EDUCATION,D,15000,16.07,0,0.37,No,14,Non Default,29727,0,16.07,2. 30k-50k,4. 35-39,4. 3-5yrs,4. 30-40%
36,40000,RENT,0,VENTURE,B,4800,,0,0.12,No,15,Non Default,29728,1,10.99,2. 30k-50k,4. 35-39,2. Under 1 yrs,2. 10-20%
46,40452,OWN,4,EDUCATION,B,4000,11.71,0,0.1,No,17,Non Default,29729,0,11.71,2. 30k-50k,6. 45+,4. 3-5yrs,1. 0-10%
36,40500,MORTGAGE,5,VENTURE,A,7475,5.42,0,0.18,No,13,Non Default,29730,0,5.42,2. 30k-50k,4. 35-39,4. 3-5yrs,2. 10-20%
37,40800,OWN,4,PERSONAL,B,2875,11.99,0,0.07,No,14,Non Default,29731,0,11.99,2. 30k-50k,4. 35-39,4. 3-5yrs,1. 0-10%
37,40800,OWN,0,VENTURE,C,4000,13.49,0,0.1,Yes,14,Non Default,29732,0,13.49,2. 30k-50k,4. 35-39,2. Under 1 yrs,1. 0-10%
36,40800,MORTGAGE,7,HOME IMPROVEMENT,D,7200,16.32,0,0.18,Yes,11,Non Default,29733,0,16.32,2. 30k-50k,4. 35-39,5. 6-9 yrs,2. 10-20%
42,40800,MORTGAGE,5,DEBT CONSOLIDATION,A,10400,7.51,0,0.25,No,14,Non Default,29734,0,7.51,2. 30k-50k,5. 40-45,4. 3-5yrs,3. 20-30%
39,40800,OWN,0,HOME IMPROVEMENT,A,3500,8.59,0,0.09,No,14,Non Default,29735,0,8.59,2. 30k-50k,4. 35-39,2. Under 1 yrs,1. 0-10%
37,55000,RENT,0,VENTURE,A,4800,8.9,0,0.09,No,13,Non Default,29736,0,8.9,3. 50k-75k,4. 35-39,2. Under 1 yrs,1. 0-10%
46,60000,RENT,5,MEDICAL,B,4800,12.12,0,0.08,No,16,Non Default,29737,0,12.12,3. 50k-75k,6. 45+,4. 3-5yrs,1. 0-10%
39,56000,RENT,0,DEBT CONSOLIDATION,E,4800,16.7,1,0.09,Yes,12,Default,29738,0,16.7,3. 50k-75k,4. 35-39,2. Under 1 yrs,1. 0-10%
39,64000,RENT,9,DEBT CONSOLIDATION,C,4800,12.73,0,0.07,No,16,Non Default,29739,0,12.73,3. 50k-75k,4. 35-39,5. 6-9 yrs,1. 0-10%
37,59000,RENT,2,EDUCATION,D,4800,14.54,1,0.08,Yes,14,Default,29740,0,14.54,3. 50k-75k,4. 35-39,3. 1-2 yrs,1. 0-10%
42,41000,MORTGAGE,17,EDUCATION,B,10000,10.99,0,0.24,No,12,Non Default,29741,0,10.99,2. 30k-50k,5. 40-45,6. 10+,3. 20-30%
36,41000,MORTGAGE,6,DEBT CONSOLIDATION,B,6250,10.62,0,0.15,No,17,Non Default,29742,0,10.62,2. 30k-50k,4. 35-39,5. 6-9 yrs,2. 10-20%
49,80000,RENT,0,HOME IMPROVEMENT,A,4800,7.88,0,0.06,No,15,Non Default,29743,0,7.88,4. 75k-100k,6. 45+,2. Under 1 yrs,1. 0-10%
48,92000,RENT,1,PERSONAL,A,4800,7.88,0,0.05,No,17,Non Default,29744,0,7.88,4. 75k-100k,6. 45+,3. 1-2 yrs,1. 0-10%
43,41000,MORTGAGE,7,MEDICAL,C,6000,13.22,0,0.15,Yes,16,Non Default,29745,0,13.22,2. 30k-50k,5. 40-45,5. 6-9 yrs,2. 10-20%
40,41000,MORTGAGE,2,HOME IMPROVEMENT,C,6000,12.53,0,0.15,No,11,Non Default,29746,0,12.53,2. 30k-50k,5. 40-45,3. 1-2 yrs,2. 10-20%
45,107473,RENT,0,MEDICAL,C,4800,12.23,0,0.04,Yes,11,Non Default,29747,0,12.23,5. 100k-150k,6. 45+,2. Under 1 yrs,1. 0-10%
41,41004,MORTGAGE,4,MEDICAL,B,10000,11.99,0,0.24,No,14,Non Default,29748,0,11.99,2. 30k-50k,5. 40-45,4. 3-5yrs,3. 20-30%
37,95000,RENT,3,MEDICAL,A,10000,7.88,0,0.11,No,13,Non Default,29749,0,7.88,4. 75k-100k,4. 35-39,4. 3-5yrs,2. 10-20%
39,83400,RENT,2,EDUCATION,E,10000,16.4,1,0.12,Yes,14,Default,29750,0,16.4,4. 75k-100k,4. 35-39,3. 1-2 yrs,2. 10-20%
38,96000,RENT,18,HOME IMPROVEMENT,F,10000,19.04,0,0.1,No,14,Non Default,29751,0,19.04,4. 75k-100k,4. 35-39,6. 10+,1. 0-10%
42,100000,RENT,3,VENTURE,D,10000,13.55,0,0.1,Yes,13,Non Default,29752,0,13.55,5. 100k-150k,5. 40-45,4. 3-5yrs,1. 0-10%
38,112000,RENT,2,VENTURE,B,10000,11.26,0,0.09,No,15,Non Default,29753,0,11.26,5. 100k-150k,4. 35-39,3. 1-2 yrs,1. 0-10%
37,103000,RENT,1,EDUCATION,D,10000,15.62,1,0.1,Yes,12,Default,29754,0,15.62,5. 100k-150k,4. 35-39,3. 1-2 yrs,1. 0-10%
49,115000,RENT,16,PERSONAL,B,10000,10.37,0,0.09,No,17,Non Default,29755,0,10.37,5. 100k-150k,6. 45+,6. 10+,1. 0-10%
40,41760,MORTGAGE,,MEDICAL,A,18000,5.79,0,0.43,No,14,Non Default,29756,0,5.79,2. 30k-50k,5. 40-45,1. Unknown,4. 30-40%
37,117000,RENT,10,EDUCATION,A,10000,7.66,0,0.09,No,11,Non Default,29757,0,7.66,5. 100k-150k,4. 35-39,6. 10+,1. 0-10%
49,41869,MORTGAGE,8,EDUCATION,A,8000,7.14,0,0.19,No,15,Non Default,29758,0,7.14,2. 30k-50k,6. 45+,5. 6-9 yrs,2. 10-20%
36,120000,RENT,2,HOME IMPROVEMENT,B,10000,11.49,0,0.08,No,14,Non Default,29759,0,11.49,5. 100k-150k,4. 35-39,3. 1-2 yrs,1. 0-10%
38,120000,RENT,3,DEBT CONSOLIDATION,C,10000,10.28,0,0.08,Yes,12,Non Default,29760,0,10.28,5. 100k-150k,4. 35-39,4. 3-5yrs,1. 0-10%
41,121200,RENT,1,VENTURE,A,10000,6.03,0,0.08,No,13,Non Default,29761,0,6.03,5. 100k-150k,5. 40-45,3. 1-2 yrs,1. 0-10%
47,126000,RENT,1,MEDICAL,A,10000,6.91,0,0.08,No,17,Non Default,29762,0,6.91,5. 100k-150k,6. 45+,3. 1-2 yrs,1. 0-10%
37,135000,RENT,1,VENTURE,A,10000,7.74,0,0.07,No,13,Non Default,29763,0,7.74,5. 100k-150k,4. 35-39,3. 1-2 yrs,1. 0-10%
47,140000,RENT,4,VENTURE,C,10000,,0,0.07,Yes,13,Non Default,29764,1,13.48,5. 100k-150k,6. 45+,4. 3-5yrs,1. 0-10%
42,42000,OWN,4,VENTURE,A,12000,6.03,0,0.29,No,15,Non Default,29765,0,6.03,2. 30k-50k,5. 40-45,4. 3-5yrs,3. 20-30%
43,36000,MORTGAGE,,HOME IMPROVEMENT,A,4000,6.62,1,0.11,No,16,Default,29766,0,6.62,2. 30k-50k,5. 40-45,1. Unknown,2. 10-20%
49,42000,MORTGAGE,12,MEDICAL,A,3000,8.9,0,0.07,No,15,Non Default,29767,0,8.9,2. 30k-50k,6. 45+,6. 10+,1. 0-10%
36,166000,RENT,4,MEDICAL,A,10000,7.88,0,0.06,No,17,Non Default,29768,0,7.88,6. 150k+,4. 35-39,4. 3-5yrs,1. 0-10%
40,73000,RENT,2,VENTURE,D,9975,16.29,1,0.14,Yes,16,Default,29769,0,16.29,3. 50k-75k,5. 40-45,3. 1-2 yrs,2. 10-20%
36,24168,RENT,2,MEDICAL,C,9925,13.06,1,0.41,No,13,Default,29770,0,13.06,1. Under 30,4. 35-39,3. 1-2 yrs,4. 30-40%
36,55200,RENT,3,MEDICAL,D,9900,14.84,1,0.18,Yes,13,Default,29771,0,14.84,3. 50k-75k,4. 35-39,4. 3-5yrs,2. 10-20%
43,42000,MORTGAGE,0,MEDICAL,A,7775,5.99,0,0.19,No,16,Non Default,29772,0,5.99,2. 30k-50k,5. 40-45,2. Under 1 yrs,2. 10-20%
38,42000,OWN,2,EDUCATION,B,5600,9.99,0,0.13,No,14,Non Default,29773,0,9.99,2. 30k-50k,4. 35-39,3. 1-2 yrs,2. 10-20%
36,42000,MORTGAGE,2,VENTURE,B,6000,10.59,0,0.14,No,13,Non Default,29774,0,10.59,2. 30k-50k,4. 35-39,3. 1-2 yrs,2. 10-20%
37,42000,MORTGAGE,0,MEDICAL,C,3000,15.23,0,0.07,Yes,11,Non Default,29775,0,15.23,2. 30k-50k,4. 35-39,2. Under 1 yrs,1. 0-10%
39,67000,RENT,4,EDUCATION,D,9800,16.29,0,0.15,Yes,14,Non Default,29776,0,16.29,3. 50k-75k,4. 35-39,4. 3-5yrs,2. 10-20%
37,42000,MORTGAGE,9,EDUCATION,C,4500,12.99,0,0.11,No,12,Non Default,29777,0,12.99,2. 30k-50k,4. 35-39,5. 6-9 yrs,2. 10-20%
36,42000,OWN,2,MEDICAL,C,2000,15.62,0,0.05,Yes,13,Non Default,29778,0,15.62,2. 30k-50k,4. 35-39,3. 1-2 yrs,1. 0-10%
37,70000,RENT,3,EDUCATION,B,4900,12.18,0,0.07,No,15,Non Default,29779,0,12.18,3. 50k-75k,4. 35-39,4. 3-5yrs,1. 0-10%
39,42000,MORTGAGE,,PERSONAL,A,5000,8.49,0,0.12,No,11,Non Default,29780,0,8.49,2. 30k-50k,4. 35-39,1. Unknown,2. 10-20%
39,55000,RENT,1,DEBT CONSOLIDATION,B,4975,12.21,0,0.09,No,11,Non Default,29781,0,12.21,3. 50k-75k,4. 35-39,3. 1-2 yrs,1. 0-10%
40,28000,RENT,2,VENTURE,C,5000,12.99,0,0.18,Yes,13,Non Default,29782,0,12.99,1. Under 30,5. 40-45,3. 1-2 yrs,2. 10-20%
47,28500,RENT,2,EDUCATION,A,5000,5.42,0,0.18,No,15,Non Default,29783,0,5.42,1. Under 30,6. 45+,3. 1-2 yrs,2. 10-20%
38,42000,MORTGAGE,5,PERSONAL,B,4000,10.74,0,0.1,No,12,Non Default,29784,0,10.74,2. 30k-50k,4. 35-39,4. 3-5yrs,1. 0-10%
38,30000,RENT,5,VENTURE,C,5000,13.61,0,0.17,Yes,11,Non Default,29785,0,13.61,2. 30k-50k,4. 35-39,4. 3-5yrs,2. 10-20%
44,30000,RENT,6,VENTURE,C,5000,13.98,0,0.17,No,11,Non Default,29786,0,13.98,2. 30k-50k,5. 40-45,5. 6-9 yrs,2. 10-20%
36,30000,RENT,1,DEBT CONSOLIDATION,B,5000,11.14,0,0.17,No,17,Non Default,29787,0,11.14,2. 30k-50k,4. 35-39,3. 1-2 yrs,2. 10-20%
44,42000,MORTGAGE,4,MEDICAL,A,13200,6.17,0,0.31,No,14,Non Default,29788,0,6.17,2. 30k-50k,5. 40-45,4. 3-5yrs,4. 30-40%
50,30000,RENT,8,VENTURE,C,5000,12.84,0,0.17,Yes,15,Non Default,29789,0,12.84,2. 30k-50k,6. 45+,5. 6-9 yrs,2. 10-20%
43,42000,MORTGAGE,3,VENTURE,B,20000,,0,0.48,No,13,Non Default,29790,1,10.99,2. 30k-50k,5. 40-45,4. 3-5yrs,4. 30-40%
41,32000,RENT,0,MEDICAL,C,5000,13.98,0,0.16,No,15,Non Default,29791,0,13.98,2. 30k-50k,5. 40-45,2. Under 1 yrs,2. 10-20%
39,32000,RENT,0,VENTURE,A,5000,9.32,0,0.16,No,12,Non Default,29792,0,9.32,2. 30k-50k,4. 35-39,2. Under 1 yrs,2. 10-20%
36,32004,RENT,3,VENTURE,B,5000,10.62,0,0.16,No,15,Non Default,29793,0,10.62,2. 30k-50k,4. 35-39,4. 3-5yrs,2. 10-20%
39,42000,OWN,5,PERSONAL,B,8000,10.38,0,0.19,No,17,Non Default,29794,0,10.38,2. 30k-50k,4. 35-39,4. 3-5yrs,2. 10-20%
50,42000,MORTGAGE,3,HOME IMPROVEMENT,D,10000,14.84,0,0.24,Yes,13,Non Default,29795,0,14.84,2. 30k-50k,6. 45+,4. 3-5yrs,3. 20-30%
50,34000,RENT,2,VENTURE,A,5000,5.79,0,0.15,No,12,Non Default,29796,0,5.79,2. 30k-50k,6. 45+,3. 1-2 yrs,2. 10-20%
41,34800,RENT,4,DEBT CONSOLIDATION,B,5000,11.99,0,0.14,No,14,Non Default,29797,0,11.99,2. 30k-50k,5. 40-45,4. 3-5yrs,2. 10-20%
36,42000,MORTGAGE,16,HOME IMPROVEMENT,C,12000,,0,0.29,No,15,Non Default,29798,1,13.48,2. 30k-50k,4. 35-39,6. 10+,3. 20-30%
49,42000,MORTGAGE,15,EDUCATION,B,16750,10.99,0,0.4,No,12,Non Default,29799,0,10.99,2. 30k-50k,6. 45+,6. 10+,4. 30-40%
42,29000,RENT,1,PERSONAL,D,5000,16.49,1,0.17,Yes,13,Default,29800,0,16.49,1. Under 30,5. 40-45,3. 1-2 yrs,2. 10-20%
38,35000,RENT,6,PERSONAL,B,5000,9.99,0,0.14,No,14,Non Default,29801,0,9.99,2. 30k-50k,4. 35-39,5. 6-9 yrs,2. 10-20%
36,42000,MORTGAGE,11,PERSONAL,B,7800,12.53,0,0.19,No,13,Non Default,29802,0,12.53,2. 30k-50k,4. 35-39,6. 10+,2. 10-20%
36,29000,RENT,0,MEDICAL,E,5000,16.45,1,0.17,No,13,Default,29803,0,16.45,1. Under 30,4. 35-39,2. Under 1 yrs,2. 10-20%
38,35000,RENT,5,VENTURE,D,5000,15.37,0,0.14,Yes,14,Non Default,29804,0,15.37,2. 30k-50k,4. 35-39,4. 3-5yrs,2. 10-20%
37,35028,RENT,3,MEDICAL,C,5000,13.47,0,0.14,Yes,17,Non Default,29805,0,13.47,2. 30k-50k,4. 35-39,4. 3-5yrs,2. 10-20%
